Row.names	Phylum	Class	Order	Family	Genus	Species	Confidence	ASVnos
c7e810f1065a045877dd38805b73103e	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	 f__Rikenellaceae	 f__Rikenellaceae	0.9982817	ASV6071
c58ddee1259b6117ca238d26f33d1bdf	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	 f__Lachnospiraceae	 f__Lachnospiraceae	0.9616944	ASV6072
9f1fec7382b9af7189cda58451633fa9	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.7549017	ASV6073
cda6beb2a9d2d3fa78f65c87725830f4	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	 f__Erysipelotrichaceae	 f__Erysipelotrichaceae	0.953161	ASV6074
72e9999f10578ca1a969c94f93d857d1	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Leucobacter	 g__Leucobacter	0.964081	ASV6075
ec3432cf497273a174cdfedf7363c04b	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium	 g__Oribacterium	0.9554626	ASV6076
c6001cda11e5b20c333e932e62ee4a07	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.9988249	ASV6077
a2fc3a9c5405ca8b1137f246d519b6d0	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	 f__Aurantimonadaceae	 f__Aurantimonadaceae	0.9777528	ASV6078
b50d7491eca812ade6b825e3458f65d7	Chloroflexi	Thermomicrobia	JG30-KF-CM45	 o__JG30-KF-CM45	 o__JG30-KF-CM45	 o__JG30-KF-CM45	1	ASV6079
6b5e00a7e7057fda1846a797d377a361	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	 g__Ruminococcus	0.8962403	ASV608
b30e067b264e1a126ad0ab44d58c67bb	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	 g__Ruminococcus	0.9401723	ASV6080
c85da7fbffabad00563d41461ca277cb	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	 g__Dorea	0.9397364	ASV6081
fb321c62da0ddf6ea408afb0552f2d6a	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	 g__Devosia	0.9999392	ASV6082
babf3670370814c234a4cf20ece8d60b	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Aminobacter	 g__Aminobacter	0.9650472	ASV6083
baca949f85ce988e4ccd3a28ad152c54	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	 g__Lachnospira	0.9999071	ASV6084
8661ce51e7dc48ce68b2b6221d893cb7	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	 g__Bacteroides	0.999985	ASV6085
54d3571c5129b1f1fae9dfa58a45fceb	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	 g__Clostridium	0.9623599	ASV6086
9b9c92387965da1119cf7ec98a9f3523	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Phascolarctobacterium	 g__Phascolarctobacterium	0.8250972	ASV6087
3186d332b8e06710256f7a42e49b97dd	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	 g__Prevotella	0.9998833	ASV6088
de83ee425af3df097e0bc9323aa5675f	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.9886975	ASV6089
686ae8f95f798bc2df1b70eda4ee728b	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	 g__Ruminococcus	0.9620398	ASV609
99f3994c37709ce70034afa790905604	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	1	ASV6090
f6b470d380b26173f875ba08ac4a3c84	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	 f__S24-7	 f__S24-7	0.9999876	ASV6091
0ff652f1e815b8adc4107022500522fc	Elusimicrobia	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	Elusimicrobium	 g__Elusimicrobium	0.9998265	ASV6092
443922a17a24d44f78fd47ab164a35d1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	 f__Lachnospiraceae	 f__Lachnospiraceae	0.7696131	ASV6093
b0bc2a7a23e3b67a9ee41962770fc8cd	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.891667	ASV6094
49a859b32cfdcd5471ec6c4db6ba37f3	k__Bacteria	k__Bacteria	k__Bacteria	k__Bacteria	k__Bacteria	k__Bacteria	1	ASV6095
e73701e1cf41d5500633638393dca7f2	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9876213	ASV6096
88fd51be47b816904646f8d0871e745f	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	 f__S24-7	 f__S24-7	0.9083289	ASV6097
15a25f5dd0cb01931f5fcf03e8f1bf10	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	 f__Lachnospiraceae	 f__Lachnospiraceae	0.7029745	ASV6098
f6b3b33c3c15bfba3f63948d75e59f3b	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9999328	ASV6099
3be669c79b71499434e9ff16f6d304ab	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	 g__Bacteroides	0.9128028	ASV61
41c3a7d110fe4fe7e411cd6ca8946997	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas	 g__Butyricimonas	1	ASV610
e6e8240e8885849c22c872b12f2d470f	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	 f__S24-7	 f__S24-7	0.9999681	ASV6100
3c555372f2dbeed1056b20a5a05107b6	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	 f__Lachnospiraceae	 f__Lachnospiraceae	0.9173464	ASV6101
032073ef448a56326df8ed187726fa80	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9312093	ASV6102
f794fa310b7eddcf1eafc24771341097	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	 g__Ruminococcus	0.8004536	ASV6103
4580be1bdd83db5b567f7136b7e6ad28	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	 s__pylori	0.999143	ASV6104
339e0e52ec722638f561f3836f814f5a	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	 f__Barnesiellaceae	 f__Barnesiellaceae	0.9999466	ASV6105
e810dd1c8da99457ce8bafc858541795	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	 g__Lactobacillus	0.9989965	ASV6106
4fdd3b55f4f414d4469ceff04cbc576c	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.8593739	ASV6107
3d23905023b175dd58f1ec5a1c9a7790	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.8579726	ASV6108
cdbf03b2bc76a84acb3a9ff1074e9989	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.7141012	ASV6109
7efd558370ba9276a5fa4b4aaaaca0df	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9991988	ASV611
6ef2900ed6b6669a25eb3b4fdb4cfc50	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.999998	ASV6110
0224f4e840f8099a2f0f0f2f0835a0e0	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	 g__Alistipes	0.8802782	ASV6111
12960ef0d60748f7fc41fe500beeb8d9	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	 g__Ruminococcus	0.9603884	ASV6112
7a4a5d9add3687e4739ecb2311e39511	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	 f__Veillonellaceae	 f__Veillonellaceae	0.8212763	ASV6113
1c2dc9985d4b10aa4353ea6b76d7805a	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	 f__S24-7	 f__S24-7	0.9999999	ASV6114
cc0650ab9d06882f966bb2219c70837a		 p__	 p__	 p__	 p__	 p__	0.874057	ASV6115
d0796a32f753d3f467bd45cebb2464c0	Bacteroidetes	Bacteroidia	Bacteroidales	Paraprevotellaceae	Prevotella	 g__Prevotella	0.9999087	ASV6116
d6d74532567787a40b962b7b70adb174	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9999983	ASV6117
14db259aa2b3fdf304d4b52f119086b1	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9999998	ASV6118
ffb65b236965116c6c9c148743d7afc6	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	 g__Actinomyces	0.9999824	ASV6119
7044c137eff878af2b7ab767012ce747	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.997801	ASV612
fef897dfb7fca0c22bbd66dc66ab80f8	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	 f__Coriobacteriaceae	 f__Coriobacteriaceae	0.9801173	ASV6120
2f96a89097b489579b7b5dad35178f19	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.7056539	ASV6121
a51ee2fa3143f3f997b3fbc9b9656eb8	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Phyllobacterium	 g__Phyllobacterium	0.9949266	ASV6122
c4de640308e8deb6f3beb1e03f0d0d55	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.9920806	ASV6123
68235af4b667547fbe933f6e377b8cb3	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9999996	ASV6124
31ab8259f418a95b16d854e9514ec8f0	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Pseudoramibacter_Eubacterium	 g__Pseudoramibacter_Eubacterium	0.9999999	ASV6125
bd66e5cb1f4f6c05a92e687f8acbca6f	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.9982713	ASV6126
3ec327f34e2cda643561f1bbeb49f059	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9999998	ASV6127
8a7dfa18590c16eb45ab283ff4e07eaa	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	 f__Coriobacteriaceae	 f__Coriobacteriaceae	0.855429	ASV6128
b3f01871b50a586a2ae89617f52f734c	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	 g__Ruminococcus	0.9648713	ASV6129
8a7afa6de98f090d5da21594e32a3d0b	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	 g__Dorea	0.9995464	ASV613
3bd3abf5f3f3f3b353e424212e529248	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	 g__Bifidobacterium	0.7524858	ASV6130
52ab3dbb330137fae6cff69b7a189066	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9992074	ASV6131
69501a640b1ff77b4ae3762264853ec0	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9757601	ASV6132
ed4a236d786b6cbeb3f0aedef75ea104	Tenericutes	Mollicutes	RF39	 o__RF39	 o__RF39	 o__RF39	1	ASV6133
440b2955aabd38e23e92b0131859d7d1	Synergistetes	Synergistia	Synergistales	Synergistaceae	 f__Synergistaceae	 f__Synergistaceae	0.9997065	ASV6134
047826b067f1f77926e96d5930cdea4c	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	 g__Faecalibacterium	0.9730507	ASV6135
5984ee40cf99296bc15bd6e569302448	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Phascolarctobacterium	 g__Phascolarctobacterium	0.9971039	ASV6136
ba1d5cc380bd250988fdc2b5dfd136ec	Tenericutes	Mollicutes	RF39	 o__RF39	 o__RF39	 o__RF39	1	ASV6137
6653de7ce3c53fafffa34cec61ba9283	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9659337	ASV6138
8db4f33f0cd550413597c5aa57c09369	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	 f__Christensenellaceae	 f__Christensenellaceae	0.9630952	ASV6139
516c18d9eabc3a579fdbdf8ebb0a96b7	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.9999959	ASV614
2ad934d2fa2124b3bf0f03837419a82d	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	 f__Lachnospiraceae	 f__Lachnospiraceae	0.768982	ASV6140
906aa4d7bc8a18a7e65c66802955d2a7	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	 f__Christensenellaceae	 f__Christensenellaceae	0.9315805	ASV6141
121fe903712916acfbbdc2a3cbbd2bcf	Bacteroidetes	Bacteroidia	Bacteroidales	 o__Bacteroidales	 o__Bacteroidales	 o__Bacteroidales	0.9999848	ASV6142
1778ae4e61572ad6d39e5a34c59293ef	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	 g__Coprococcus	0.9942856	ASV6143
32f719d1b48e4553acc65ab9f1b92d55	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.73878	ASV6144
002bbad94d781aae5ebe34299c15ae42	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	 g__Parabacteroides	0.7067078	ASV6145
ceedc650dc0ea7a2d8157972e4fbe60e		 p__	 p__	 p__	 p__	 p__	0.8037565	ASV6146
09d2672c1b2f93667a3c753fa8b4e226	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.9766101	ASV6147
833c8af42b0d8fc719f58a09325fd4e4	k__Bacteria	k__Bacteria	k__Bacteria	k__Bacteria	k__Bacteria	k__Bacteria	1	ASV6148
44cb69cd07488439099f641baead2547	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.9983158	ASV6149
16680e9778aa6b987ecf537ebdb74e67	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9646289	ASV615
20d9cd285dcf3654bd04bf7be53fd7c1	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.9855587	ASV6150
089b6d7d5640b16856582b9d99921322	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9999994	ASV6151
aa0e89be6ae10633c8512bcc20f4d3c2	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	1	ASV6152
56e29b02c91aa5c6237249c84fde545c	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9917654	ASV6153
40d14915eef83cff98aaa9d4b8cfb0a2	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9995919	ASV6154
0b9256c1a22dbedcaaaf58ef890fcdca	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9999984	ASV6155
0e070d4a39ef344edac383462e1b1539	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.9981533	ASV6156
5ea0070b86366b906b8218a55bdd2d76	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	 f__Rikenellaceae	 f__Rikenellaceae	0.9943975	ASV6157
13adaa61dc294e892440081517111dcc	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9511553	ASV6158
7525f83d6876ebe3cbfc36d216781ed7	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	 f__Lachnospiraceae	 f__Lachnospiraceae	0.8363407	ASV6159
5b6ea525c24bd34a8ace62938f2cc0ba	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	 g__Prevotella	0.9999996	ASV616
7727b43bfa22d89a0b7a6ac7a07f90f4	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9886186	ASV6160
46e688610a76bf72027221fc143cbd28	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae	 f__Mogibacteriaceae	 f__Mogibacteriaceae	0.9719903	ASV6161
6de7196928187ce99d5ffc816ace4ba3	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	 g__Bulleidia	0.9826422	ASV6162
68af07417d9d8d7a96862b5d3a87230d	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9999981	ASV6163
325829174ae85687c0b7f763dc646914	Tenericutes	Mollicutes	RF39	 o__RF39	 o__RF39	 o__RF39	0.9999815	ASV6164
cee02d0118e6a34fc24fbeb5334355ff	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.998055	ASV6165
d63ea51ce1cabbddbccf53d636a097f2	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.9521872	ASV6166
d3f527c3b863aeede520f6a45a87d5f2	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	 f__Succinivibrionaceae	 f__Succinivibrionaceae	0.9492479	ASV6167
60b5a5f3c728b70048c9f406d356b03e	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.8097526	ASV6168
b4a6294858c85a4c3845232996082e4b	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.8955831	ASV6169
937131a2feb97644213446a8f3ff5fc4	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae	 f__Mogibacteriaceae	 f__Mogibacteriaceae	0.9999989	ASV617
cb812589a91284610c1d54e1a89a0aed	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	rc4-4	 g__rc4-4	0.9999999	ASV6170
7f0bae4a221461b62ae41b60c13a805c	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9165301	ASV6171
f5e76b871852f2edac2c9d21b3559703	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	 s__mesenteroides	0.7946256	ASV6172
ae70bab4e806e6204ac397ac865d6116	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9999983	ASV6173
f910b7d8294bb8e2d8f7716220b6694e	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.8771388	ASV6174
c8631698fbf80dd9b6f377ee7966bf5c	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	 g__Prevotella	0.9999942	ASV6175
8010ed70fa0a25b328854baa7b191037	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	 g__Prevotella	0.9999993	ASV6176
d8b379bffab0828b1f5a01224d7a3900	Cyanobacteria	4C0d-2	YS2	 o__YS2	 o__YS2	 o__YS2	0.9979138	ASV6177
ac01e609bd83483a42d540d59634ef16	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9577629	ASV6178
eb9073388ec7d641247fc50a1b7688df	Tenericutes	Mollicutes	RF39	 o__RF39	 o__RF39	 o__RF39	0.9999997	ASV6179
e5ec2d4f3ed29412c245371a09218a2f	Bacteroidetes	Bacteroidia	Bacteroidales	Paraprevotellaceae	 f__Paraprevotellaceae	 f__Paraprevotellaceae	0.9917259	ASV618
f98d68bf5da7178da4621acc92b16a09	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	 f__Lachnospiraceae	 f__Lachnospiraceae	0.7022031	ASV6180
bc3c2ed4dc331d4f7bc499d8941e2efb	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9142497	ASV6181
81109577e0e8f84b087c3d4034765b9f	Bacteroidetes	Bacteroidia	Bacteroidales	 o__Bacteroidales	 o__Bacteroidales	 o__Bacteroidales	0.8494963	ASV6182
270aff8a07b75f2b5e9e4a9a85746cf6	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9500309	ASV6183
c8d5c77909216b19963de8182f8a1ee7	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	 g__Ruminococcus	0.8604348	ASV6184
983d09664c9d5c49eedeb0beede13ad0	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.7606921	ASV6185
72397711bb247fd1a08d1b2849e92b6b	Bacteroidetes	Bacteroidia	Bacteroidales	Paraprevotellaceae	Prevotella	 g__Prevotella	0.9999994	ASV6186
9d154289e8bb73d40934a9c3473dc225	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	 g__Bacteroides	0.9995963	ASV6187
95bbdb92a8eb3c2cdd6e0b9f43f05184	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9608186	ASV6188
ce4768c9e3035a916a5d83e511fabd0b	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	 g__Prevotella	0.9981606	ASV6189
62ca2ebb35dde90b3cc2dd109d432a0c	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	 g__Dorea	0.9998403	ASV619
22f1db6bfd7cbd9e97dab18059bbe8e7	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	 g__Oscillospira	0.8764218	ASV6190
484b4731e861dd5a5bd6298addb043f1	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	 f__Coriobacteriaceae	 f__Coriobacteriaceae	0.9758824	ASV6191
74db084b7958701cf5c4b3d27013680c	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	 g__Bacteroides	0.9541473	ASV6192
f1e0fb3f6c178fbc0ee494a0c0200b69	k__Bacteria	k__Bacteria	k__Bacteria	k__Bacteria	k__Bacteria	k__Bacteria	0.999998	ASV6193
b6e1292c60ec70ef45c957edb3e07937	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	 g__Veillonella	0.9999997	ASV6194
12d4803786a7a8a6dbca72d5a44bd62a	k__Bacteria	k__Bacteria	k__Bacteria	k__Bacteria	k__Bacteria	k__Bacteria	0.9999998	ASV6195
c76aba23c316c8cdd0e447d0206921c4	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Reyranella	 s__massiliensis	0.9176307	ASV6196
5c1e4b3825192c35644282a86db6bcdf	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	 g__Bacteroides	0.86067	ASV6197
63fca92b92e24706bccb8932936bba31	TM7	TM7-1	 c__TM7-1	 c__TM7-1	 c__TM7-1	 c__TM7-1	1	ASV6198
0faebb3e41c0042f1655dd47f52d1edb	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	 f__Bradyrhizobiaceae	 f__Bradyrhizobiaceae	0.9054197	ASV6199
0095a30bc8902882a96c904c598be3dc	Bacteroidetes	Bacteroidia	Bacteroidales	Paraprevotellaceae	YRC22	 g__YRC22	1	ASV62
a0a25685097cf0c7bbd9ec63ac89730c	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9996319	ASV620
cd8e28a9a0cb5d00dbe879c75eb19d11	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	 f__Verrucomicrobiaceae	 f__Verrucomicrobiaceae	0.8700952	ASV6200
be52f06af34fe67896776951b6a075fc	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9434623	ASV6201
0f0209538ed09e9273a1f2a47ccfe7cd	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	 f__S24-7	 f__S24-7	0.9999862	ASV6202
16e679d25a58f7c1e4b0fa3ab3624394	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	 g__Parabacteroides	0.9996977	ASV6203
7aa69bbdc14b3b27ee0a14487950e013	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.994502	ASV6204
5186095f638ea38b5acb056f19e08eef	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9671513	ASV6205
532a52248a3fcf1144f1c1a2a2a1b94a	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.8750502	ASV6206
78d856c50b4bfcf68408b031fdcd4c1c	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	 g__Bacteroides	0.9991429	ASV6207
fd56badf632c9d3d54b6a114203cb4da	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	 s__callidus	0.9795911	ASV6208
11de388d57ef5389a9bede13c2372ded	Firmicutes	Clostridia	Clostridiales	 o__Clostridiales	 o__Clostridiales	 o__Clostridiales	0.9974507	ASV6209
3ff79ef66e1e591c06880e266bc922b6	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	 g__Bulleidia	0.9426292	ASV621
6693c80a193a070eaab4f0d160fc2b7c	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	 g__Prevotella	0.9999581	ASV6210
83153c0b9dfd861dae69ec21e25800a8	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	 g__Parabacteroides	0.9994435	ASV6211
ab005799009fd6bc07758ab4f89a37bf	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	 f__Lachnospiraceae	 f__Lachnospiraceae	0.9434462	ASV6212
6ea8a826bdbaaa85571573768fde174f	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae	 f__Mogibacteriaceae	 f__Mogibacteriaceae	0.9327655	ASV6213
e4a821a61fab557cd66ebdc731c62468	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	 f__Ruminococcaceae	 f__Ruminococcaceae	0.922621	ASV6214
89a133cc7ab29c7300a2c2fcfc6da63a	Tenericutes	Mollicutes	RF39	 o__RF39	 o__RF39	 o__RF39	0.9991754	ASV6215
48c242e6652aee9238e23542554cb6b7	[Thermi]	Deinococci	Deinococcales	Trueperaceae	B-42	 g__B-42	1	ASV6216
1d6a8e23d468dd6bd8ab1d6141badb3f	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	 g__Prevotella	0.9989988	ASV6217
