OTUs	Phylum	Class	Order	Family	Genus	Species	Confidence
459abef36b16a2fc15e56c1fad84d9b7	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	unclassified_Lactococcus	0.9999923
459bbc30f8b64d8de305af7747347f9f	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	unclassified_Comamonadaceae	unclassified_Comamonadaceae	0.9998493
459bddb840665248c9ed2b5be5a4bf9b	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9999998
45a5d344f414aa6ab003ccc9fd16215b	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9393546
45bd50cf1cc2b24ed2f673aaa34f8cac	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella stercorea	1
45c4e2fb6d17876379cdbcd447edc8dd	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium faecium	1
45cdc561aa35e9b262b7b348b73aaad3	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9989827
45d73c455d4c1d3beb293cebde1f1259	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.9948766
45db6ce2f88ff2ce63028cb9d4122a37	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9998927
45e98075fc0706ca6d5a85793f744324	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9829964
45ed4a0f3a17cacdf7e663c72fe25194	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9977808
45fc0bdbf720e913382b629708bc6366	Tenericutes	Mollicutes	RF39	unclassified_RF39	unclassified_RF39	unclassified_RF39	1
4601a996f88d861bf102b0938f43ceb4	Cyanobacteria	4C0d-2	YS2	unclassified_YS2	unclassified_YS2	unclassified_YS2	1
461b5b0e5cf09324d02d8afb6b5abb0c	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	unclassified_Coriobacteriaceae	unclassified_Coriobacteriaceae	1
462df630023a9e5e44cfdc2773cdf8a0	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.8424747
4633927d5efd09a250aac27540ef9ca0	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	unclassified_Erysipelotrichaceae	unclassified_Erysipelotrichaceae	0.8549504
46396ca5909669ba6ac57181ebff61f1	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus flavefaciens	0.9913989
463c6d0537911ec8d5362976e562b48d	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9999994
463cff2fe145d53ccde7b902c8db619e	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.8392108
464174c1b477817c7afeebbb263b648c	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas	unclassified_Butyricimonas	1
46541ae8651b3ef6f1b4fab31c6c27dc	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Pseudoramibacter_Eubacterium	unclassified_Pseudoramibacter_Eubacterium	0.9999971
4654ffb65c543f34edfc74a0b1f8751e	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9939971
46645fcf703aa11fbb1388e90f478b9c	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9992508
466dd2d032c25ebf41200bdf240cf8b0	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9453075
46728c71de62b7e4e4a931aec18ecf5a	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	unclassified_Enterobacteriaceae	unclassified_Enterobacteriaceae	0.9998338
467d102c86c8a29926c181e15e46dda9	Tenericutes	RF3	ML615J-28	unclassified_ML615J-28	unclassified_ML615J-28	unclassified_ML615J-28	0.9999756
467efd13bc1e18aec519a6a61d48a74c	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.999924
4684712436474b030a638df18077c525	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9634372
4698310146dd5b0ff64c1feb4aa8b1ce	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae	unclassified_Mogibacteriaceae	unclassified_Mogibacteriaceae	0.9999792
46b0ed5b546455f0f331e20699eab850	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9999106
46bc087f2618caf49cb36f2c45cba4c0	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9999999
46d352e8caff9409584af9d3a4705c3e	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	unclassified_Enterobacteriaceae	unclassified_Enterobacteriaceae	0.9999999
46dad4d68d220d12f9c50cd20daea331	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	unclassified_Comamonadaceae	unclassified_Comamonadaceae	0.9937543
46e445819e2f00c01552aed33116c861	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	unclassified_Bulleidia	0.9939174
46e688610a76bf72027221fc143cbd28	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae	unclassified_Mogibacteriaceae	unclassified_Mogibacteriaceae	0.9719903
46f23fbfff6fa1a172f9af7f206c88ca	Tenericutes	Mollicutes	RF39	unclassified_RF39	unclassified_RF39	unclassified_RF39	1
46f923d92c0ca7ae9a3bf8a317922d3c	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.9812756
470830eb621d0741c2fcb4f076c9a6e0	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	unclassified_Lachnospira	0.9780566
4713d2f6a42720ffc24d0feee2587bc7	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.9238597
4722acc5d38cc7aa85e2a285de576dcf	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9525104
4727191b8f8662169dd981d5ddf5a09c	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	unclassified_Alcaligenaceae	unclassified_Alcaligenaceae	0.9860421
472f5854599280d6e7b2ece88d5f034f	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae	unclassified_Mogibacteriaceae	unclassified_Mogibacteriaceae	0.999908
472f8ff0d0296f5e541347ab232231bb	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	unclassified_Veillonella	0.9955927
472fc09d860f1fd257c4b1622d461b29	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9914559
47318bd8cc14ad0e50012f023d9a290b	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9961233
4731e44e10328f4f4820722953375e8f	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	Corynebacterium aurimucosum	0.9375355
4737ecf4947d2a54246c269141f53a9d	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.8053535
474274b4fab1287e4b8a87c1ae31b7a2	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	Veillonella parvula	0.9338355
47504daed5bdb48a5f5163c2584dab90	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	unclassified_Blautia	0.9816392
4750cc40f83f2a8824f2cc79fe367bb4	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Sharpea	Sharpea p-3329-23G2	0.9999996
4752f4e1caec770f2a84eaa3a64bbf0c	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	unclassified_Bacteroides	0.9999937
476b61b4236d75b3b851b2500723817b	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9985912
477742f51b3f82473d1e90bcec0a645e	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.8043773
477d05a2e1dd6ea7f2c902e660c4faa5	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae	unclassified_Mogibacteriaceae	unclassified_Mogibacteriaceae	0.9976784
478097850b90a31a08551fdf175bd631	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9995722
47850cda2279a42170f859fcd9b08766	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.9477296
47872585b0710ca6baa610c5c7e4eb2d	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	unclassified_Ruminococcus	0.9813686
478f1c16b04dff107953609e5a93ed04	Tenericutes	Mollicutes	unclassified_Mollicutes	unclassified_Mollicutes	unclassified_Mollicutes	unclassified_Mollicutes	0.9981062
4790dd810c96ea507c26fd8d622a7729	Bacteroidetes	Bacteroidia	Bacteroidales	Paraprevotellaceae	Prevotella	unclassified_Prevotella	1
4797f763a15d285d0572f46d49dc0d89	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Olsenella	Olsenella umbonata	0.9958052
47a3eaa5dad0f626751c05340f3e6fde	Tenericutes	Mollicutes	Anaeroplasmatales	Anaeroplasmataceae	Anaeroplasma	unclassified_Anaeroplasma	0.9999999
47a453f87cffa8cfffc0dedd0dedead7	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia	unclassified_Akkermansia	1
47b25330a3eb3ddc33711a3bfb20c042	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.8866811
47b6da4c37d6807e40aac63247235505	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella copri	0.9999991
47b837a01278dc968092b0ed039a1267	Tenericutes	Mollicutes	RF39	unclassified_RF39	unclassified_RF39	unclassified_RF39	0.9999999
47d4030ea8f3d6c7d0edb1173119e6ce	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	unclassified_Blautia	0.9974674
47d598aa442ba7da9d7f8d60688b38ef	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9958849
47d9c4b0b9fdc9e630fc638b3ffe86d2	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9999016
47dec53e5775cf3f64ab8f5b935c9db5	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella copri	0.8232886
47f18d7c1806f11db7b42ce47d56d530	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	1
47f58c040ae4dbe6fcc61880fd3879ad	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.8292834
47f7c78f0bba20449afe17cf4dfe0877	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus bromii	0.9754111
4801e175234a0cd6008866786fe8a9b9	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	unclassified_Ruminococcus	0.7802688
4801facc7c85435dd68d7d6bf4fdbe9b	Firmicutes	Clostridia	Clostridiales	Dehalobacteriaceae	unclassified_Dehalobacteriaceae	unclassified_Dehalobacteriaceae	0.9999973
4821c98c13ddf78931fbe42c08e6c395	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	unclassified_Ruminococcus	0.8831019
482952f7e2542a77a9bb9d1fdcad5025	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified_Prevotella	0.9999801
482e81a0e0da8657b657cacb797771ba	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.7295923
48382034dacae6a89edf451d6ac95e78	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9999444
48405df038aff5a2d59146a92ac5ad85	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9996758
48450b6e03cedafc15cb411f0ced739a	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	unclassified_Bacteroides	0.9385329
4863bcb4f7e55d5e116cc61f7e7137bd	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	unclassified_Erysipelotrichaceae	unclassified_Erysipelotrichaceae	0.9870056
4864bc15d045f8c10c7e01f2d99121de	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	unclassified_Oscillospira	0.9961685
489def3997b0414c79848c6c12deabda	Bacteroidetes	Bacteroidia	Bacteroidales	S24-7	unclassified_S24-7	unclassified_S24-7	0.9951959
48a689052d2336b851d8fe4ea6da5f88	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.8191016
48bec0c7f24f60ab7c0e8731b3d7b2d2	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	unclassified_Dorea	0.8698041
48c8f179032f451e171fc0b954e8fd7e	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.911774
48d74772119f21bd8ae92a2d81d08586	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema	unclassified_Treponema	0.999993
48da09b608e200eee0d511df0357251a	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	unclassified_Coriobacteriaceae	unclassified_Coriobacteriaceae	0.9897129
48f5496071b826feb0e81dd04fa9c5f4	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9735394
49393bb3b42bf2debc90f590accfe02a	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	unclassified_Chryseobacterium	0.9995274
4945d156f28468349a876a7dc39d5984	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	unclassified_Corynebacterium	0.9792592
4949c41870114e36ffadf8c8807592da	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9938753
494ababfa2f3b8b70f36da4003ce126a	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.7376567
4955b50a592f9096063c4a94c5570ba0	Firmicutes	Bacilli	Turicibacterales	Turicibacteraceae	Turicibacter	unclassified_Turicibacter	0.9999986
49619f24a8505bffc6e694319036fc06	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	unclassified_Oscillospira	0.9720786
496855d463ba6e9b20efdb6d1e5f1483	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9936788
4969fa2ca51c075d933d9e36e6b6b603	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus luteciae	0.7038211
497777b63f675db23b628d69564c3b7d	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified_Bacteroidales	unclassified_Bacteroidales	unclassified_Bacteroidales	0.9999463
498025ee8a5e7df7c58de1207edc6079	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.7159838
4995d375d74dc02e7ea60731718dbe35	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	unclassified_Coprococcus	0.9721991
499603669ee39b85c4b807b2d42cdae6	Cyanobacteria	4C0d-2	YS2	unclassified_YS2	unclassified_YS2	unclassified_YS2	1
49a3c30358fe6e6a08213128da7d336a	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	unclassified_Erysipelotrichaceae	unclassified_Erysipelotrichaceae	0.9871031
49adea71458a798a287ff97e23a96fbf	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9990245
49b1e7c18ef9012005a1dab7dd430c14	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9640974
49dfa2b5c14be8a0c49470c25b252402	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9713863
49e47b88a78a66be158c4b8f79f35cef	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium	unclassified_Oribacterium	0.9754733
49e4bd86cee74d602219a492dbba3727	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.9870634
49e516a6317c2738a93882daa21843fc	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	unclassified_Ruminococcus	0.7330147
49f64a7d19870e6344d1a769c4c6d24b	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified_Bacteroidales	unclassified_Bacteroidales	unclassified_Bacteroidales	0.9999987
49feaa7881977850fa0b76b7db94871a	Proteobacteria	Alphaproteobacteria	RF32	unclassified_RF32	unclassified_RF32	unclassified_RF32	1
4a037d80d179c005657619c782eaeb34	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9275967
4a0f46bf2e92f9d9196f02e710a9e9cd	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae	unclassified_Mogibacteriaceae	unclassified_Mogibacteriaceae	0.9995871
4a256b0c753a763a91cd93d92006bfc1	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9202307
4a26fd26f740dd41e4ea20cddfad6038	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	unclassified_Prevotellaceae	unclassified_Prevotellaceae	0.9995557
4a274fb938e4e3f7e6a13e18bf22baa7	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Anaerovibrio	unclassified_Anaerovibrio	0.9999832
4a2ebe66c9b7c130d8792c5cf220e825	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	unclassified_Anaerostipes	0.9140367
4a36607deda091d30c5ff784b61a7bb6	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	unclassified_Coprococcus	0.9986464
4a39b1d9c430ce09aeb3c6283f5e86a3	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified_Prevotella	0.8188292
4a5a5461ef30f0b7ced949b5fe23127e	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	unclassified_Bacteroides	0.9990373
4a671fb2665a0b638a1f6d264d3f9f29	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	unclassified_Coprococcus	0.7892819
4a73e6fa32d59bb9599494fde83c48a8	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.8085906
4a7c3b6287ece972d6f7946dcd2cb43e	Bacteroidetes	Bacteroidia	Bacteroidales	Paraprevotellaceae	unclassified_Paraprevotellaceae	unclassified_Paraprevotellaceae	0.9907946
4a7ff16e0944fe1cfda7a69fa685f704	Acidobacteria	Acidobacteria-6	iii1-15	unclassified_iii1-15	unclassified_iii1-15	unclassified_iii1-15	0.9997628
4a839811e87e115e3475ba352b7c4427	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii	0.9882886
4a85d8c2d5e9e356a458e269f33bb916	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9995998
4a9012493b6002858f18984fc769f525	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9997143
4a93d9199c2d0ec751b00e752c2e0613	Tenericutes	Mollicutes	RF39	unclassified_RF39	unclassified_RF39	unclassified_RF39	1
4a989c7e3ce6e93976bbdea43031b8e1	Tenericutes	Mollicutes	RF39	unclassified_RF39	unclassified_RF39	unclassified_RF39	1
4ac756e0a8c0970b7d81f9e9c8ae78a0	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.8538335
4ae4c96833d28ef5171531ab01d17353	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9999808
4aec324bf7b2dc62bd45682254565810	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	0.9994197
4aed1aabfeb084e4189f2a1261e55913	Tenericutes	Mollicutes	RF39	unclassified_RF39	unclassified_RF39	unclassified_RF39	1
4aed99b7919d9a69beaa57387b89b83b	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.8002454
4afd2b96fd54f209b41be1dafd3034b2	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	unclassified_Parabacteroides	0.9999988
4b05650b9046bc303ea48432cfd35624	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	1
4b075c66fdae4f79ad785c9664c9e2df	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	unclassified_Oscillospira	0.9938935
